id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,date,quarter,log_price,price_category,availability_rate,is_highly_available,quarter_num,is_peak_season,neighborhood_avg_price,neighborhood_median_price,neighborhood_count,price_premium_pct,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room
19885281,#203 Boston Female only Queen Bed全楼 禁烟,105851798,Anne,Dorchester,42.3075,-71.06533,Private room,55.0,29,44,2023-12-17,0.49,12,270,0,2024-12-20,Q2,4.007333185232471,Budget,0.7397260273972602,True,2,True,118.56,91.0,1084,-53.60998650472335,False,False,True
19885345,#202 Boston private AC Queen BR 全楼禁烟 female,105851798,Anne,Dorchester,42.30792,-71.06513,Private room,59.0,30,29,2024-07-03,0.32,12,270,1,2024-12-20,Q2,4.07753744390572,Budget,0.7397260273972602,True,2,True,118.56,91.0,1084,-50.2361673414305,False,False,True
19997604,Back Bay Apartment near MIT and Newbury Street,51079261,Riverside,Fenway,42.35095,-71.09009,Entire home/apt,230.0,3,84,2024-11-07,0.94,1,106,24,2024-12-20,Q2,5.438079308923196,Expensive,0.29041095890410956,False,2,True,249.06,206.0,524,-7.652774431863809,True,False,False
20137039,Beautiful condo with city benefits,32755249,Dennis,Dorchester,42.31947,-71.05538,Entire home/apt,190.0,2,99,2024-10-28,1.11,1,29,17,2024-12-20,Q2,5.247024072160486,Comfort,0.07945205479452055,False,2,True,118.56,91.0,1084,60.256410256410255,True,False,False
20137476,Cozy Room in Beacon Hill/MIT/MGH! (Room A),95634275,Sophia,Beacon Hill,42.35966,-71.06538,Private room,141.0,29,182,2024-07-31,2.04,8,225,3,2024-12-20,Q2,4.948759890378168,Moderate,0.6164383561643836,True,2,True,188.61,142.5,476,-25.24256402099571,False,False,True
20152689,Cozy Room in the Heart of Boston (MGH/Downtown),95634275,Sophia,Beacon Hill,42.36019,-71.064,Private room,84.0,29,202,2024-11-02,2.26,8,124,5,2024-12-20,Q2,4.430816798843313,Budget,0.33972602739726027,False,2,True,188.61,142.5,476,-55.46365516144426,False,False,True
20269422,"#205 Boston Private Room 双床 ( females, or couple)",112905339,Weihai,Dorchester,42.3077,-71.06489,Private room,80.0,29,41,2024-02-18,0.46,5,88,1,2024-12-20,Q2,4.382026634673881,Budget,0.2410958904109589,False,2,True,118.56,91.0,1084,-32.523616734143054,False,False,True
20359898,EXTENDED STAY. VERY QUIET. SPACIOUS. NEXT TO TRAIN,26083391,Chris,Jamaica Plain,42.31808,-71.10706,Entire home/apt,118.0,29,81,2024-10-31,0.91,1,76,4,2024-12-20,Q2,4.770684624465665,Moderate,0.20821917808219179,False,2,True,210.5,156.5,392,-43.942992874109265,True,False,False
20446955,Your Other Home in a Different Town,51772323,Vanessa,Hyde Park,42.26724,-71.10521,Private room,80.0,91,19,2019-05-21,0.21,2,179,0,2024-12-20,Q2,4.382026634673881,Budget,0.4904109589041096,False,2,True,129.21,110.0,144,-38.0852875164461,False,False,True
20479416,Shelly's Eclectic Room,139072570,Lance And Shelly,East Boston,42.38138,-71.02312,Private room,64.0,1,685,2024-12-11,7.68,5,226,144,2024-12-20,Q2,4.1588830833596715,Budget,0.6191780821917808,True,2,True,164.36,135.0,412,-61.061085422243856,False,False,True
20634420,Friendly family single room,27871799,Althea,Mattapan,42.2765,-71.07733,Private room,100.0,1,53,2024-05-19,0.6,6,90,3,2024-12-20,Q2,4.605170185988092,Budget,0.2465753424657534,False,2,True,98.49,88.0,124,1.533150573662306,False,False,True
20649310,Comfort and convenience in a Victorian home,42379994,Kenneth,Roslindale,42.27975,-71.12545,Private room,95.0,1,130,2024-12-09,1.46,1,300,29,2024-12-20,Q2,4.553876891600541,Budget,0.821917808219178,True,2,True,134.0,110.0,236,-29.1044776119403,False,False,True
20723594,Lower level private room and bath in Savin Hill,72139831,Robin,Dorchester,42.31016,-71.05332,Private room,75.0,1,282,2024-12-04,3.17,4,290,48,2024-12-20,Q2,4.31748811353631,Budget,0.7945205479452054,True,2,True,118.56,91.0,1084,-36.74089068825911,False,False,True
20754696,Cozy Private Garden Studio near the Heart of JP,883209,Ann & Esther,Jamaica Plain,42.30615,-71.11674,Entire home/apt,120.0,3,216,2024-12-18,2.45,1,79,29,2024-12-20,Q2,4.787491742782046,Moderate,0.21643835616438356,False,2,True,210.5,156.5,392,-42.99287410926366,True,False,False
20775116,Gorgeous Audubon Circle Studios (2),70331522,Laurie,Fenway,42.34737,-71.1033,Entire home/apt,175.0,30,126,2024-11-02,1.42,4,303,4,2024-12-20,Q2,5.1647859739235145,Comfort,0.8301369863013699,True,2,True,249.06,206.0,524,-29.735806632939855,True,False,False
20785742,Symphony Place,148963669,Richard And Vicki,Fenway,42.34132,-71.08615,Entire home/apt,186.0,2,371,2024-12-08,4.19,1,194,75,2024-12-20,Q2,5.225746673713202,Comfort,0.5315068493150685,True,2,True,249.06,206.0,524,-25.319200192724644,True,False,False
20858430,"Stylish, Comfortable Luxury | Near T",149617117,Demetrios,Roxbury,42.33041,-71.09317,Entire home/apt,234.0,30,102,2024-11-28,1.15,3,346,27,2024-12-20,Q2,5.455321115357702,Expensive,0.947945205479452,True,2,True,162.97,128.0,700,43.58470884211818,True,False,False
20868619,3 Bedroom Apartment with Parking,117861820,Kevin,Brighton,42.35949097294886,-71.1415579212199,Entire home/apt,187.0,2,411,2024-12-08,4.67,3,131,54,2024-12-20,Q2,5.231108616854587,Comfort,0.3589041095890411,False,2,True,161.32,132.0,532,15.918670964542528,True,False,False
20978478,Escape Noisy Boston in Modern/Bright PrivateRoom,9705586,Estuardo,Roslindale,42.27782,-71.13332,Private room,100.0,2,64,2024-10-29,0.73,2,363,5,2024-12-20,Q2,4.605170185988092,Budget,0.9945205479452055,True,2,True,134.0,110.0,236,-25.37313432835821,False,False,True
21025191,Private room.  Very close to new train Station,148594740,Brunir,Hyde Park,42.27076,-71.10598,Private room,80.0,2,66,2024-10-28,0.75,2,365,13,2024-12-20,Q2,4.382026634673881,Budget,1.0,True,2,True,129.21,110.0,144,-38.0852875164461,False,False,True
21038943,Single room,46580723,Zong,Allston,42.3595,-71.12947,Private room,82.0,91,45,2022-03-18,0.51,3,110,0,2024-12-20,Q2,4.406719247264253,Budget,0.3013698630136986,False,2,True,142.58,108.0,216,-42.48842754944593,False,False,True
21096288,Minutes to Downtown Boston,12357599,Jordy,Dorchester,42.31139,-71.05494,Entire home/apt,215.0,31,18,2024-05-15,0.23,1,181,1,2024-12-20,Q2,5.3706380281276624,Expensive,0.4958904109589041,True,2,True,118.56,91.0,1084,81.34278002699055,True,False,False
21140575,Near the Red & Commuter T lines!,16186589,Marie,Dorchester,42.30429,-71.07436,Private room,50.0,30,9,2024-09-29,0.18,27,351,2,2024-12-20,Q2,3.912023005428146,,0.9616438356164384,True,2,True,118.56,91.0,1084,-57.827260458839405,False,False,True
21141934,Quick Steps to the Red Line!,16186589,Marie,Dorchester,42.29097,-71.06516,Private room,50.0,30,10,2024-10-20,0.12,27,364,2,2024-12-20,Q2,3.912023005428146,,0.9972602739726028,True,2,True,118.56,91.0,1084,-57.827260458839405,False,False,True
21190750,Two by Sea Suite King Bed/Twin Bed PVT Bath Entry,52881930,Bill And Maureen,South Boston,42.33451,-71.02731,Entire home/apt,179.0,2,488,2024-11-17,5.75,3,154,62,2024-12-20,Q2,5.187385805840755,Comfort,0.42191780821917807,False,2,True,263.12,209.0,396,-31.970203709334143,True,False,False
21238858,Boston/Brookline Private 1 BR/Bath w/ Free Parking,147418936,Dana And Andrew,Allston,42.34745,-71.14036,Entire home/apt,111.0,1,452,2024-12-08,5.15,1,347,79,2024-12-20,Q2,4.709530201312334,Moderate,0.9506849315068493,True,2,True,142.58,108.0,216,-22.148968999859733,True,False,False
21350397,Astonishing 1 Bed South End Boston's Best Location,154540888,Stephanie,South End,42.3440581,-71.0700076,Entire home/apt,350.0,3,232,2024-12-15,2.67,2,299,23,2024-12-20,Q2,5.857933154483459,Expensive,0.8191780821917808,True,2,True,261.17,204.0,585,34.01232913428034,True,False,False
21369962,Beacon Hill Designer Suite with Roof deck,57533988,Christal,Downtown,42.35748,-71.06156,Entire home/apt,173.0,29,61,2024-10-12,0.7,1,222,4,2024-12-20,Q2,5.153291594497779,Comfort,0.6082191780821918,True,2,True,613.64,268.0,817,-71.80757447363276,True,False,False
21444743,Back Bay Studio on Marlborough St-min 3 months,155595193,Michelle,Back Bay,42.35243,-71.07565,Entire home/apt,130.0,91,0,,,9,364,0,2024-12-20,Q2,4.867534450455582,Moderate,0.9972602739726028,True,2,True,273.15,224.0,639,-52.40710232472999,True,False,False
21445050,LUXURY BACK BAY STUDIO NEAR BERKLEY & Northeastern,155595193,Michelle,Fenway,42.34651,-71.0899,Entire home/apt,110.0,32,2,2019-12-31,0.02,9,249,0,2024-12-20,Q2,4.700480365792417,Moderate,0.6821917808219178,True,2,True,249.06,206.0,524,-55.833935597847905,True,False,False
21445137,BEACON HILL STUDIO BY MASS GENERAL HOSPITAL,155595193,Michelle,Beacon Hill,42.36048,-71.06898,Entire home/apt,130.0,32,2,2022-08-31,0.03,9,364,0,2024-12-20,Q2,4.867534450455582,Moderate,0.9972602739726028,True,2,True,188.61,142.5,476,-31.07470441652087,True,False,False
21454153,Minion? *Family*Tourist/Convention/Subway 130-1,26704689,Mac,South Boston,42.33623,-71.05418,Entire home/apt,125.0,91,43,2019-08-11,0.5,3,90,0,2024-12-20,Q2,4.8283137373023015,Moderate,0.2465753424657534,False,2,True,263.12,209.0,396,-52.49315901489815,True,False,False
21484706,Spacious for Friendly Female Roommates all utility,156053359,Ken,Dorchester,42.29093,-71.06551,Private room,53.0,91,37,2023-12-31,0.43,8,364,1,2024-12-20,Q2,3.970291913552122,Budget,0.9972602739726028,True,2,True,118.56,91.0,1084,-55.29689608636977,False,False,True
21486679,Newbury St Vibes - The Best of Boston Right Here#9,22348222,Maverick,Back Bay,42.34979,-71.08262,Entire home/apt,89.0,1,171,2024-12-15,2.04,88,249,6,2024-12-20,Q2,4.48863636973214,Budget,0.6821917808219178,True,2,True,273.15,224.0,639,-67.41717005308439,True,False,False
21597670,Entire 1-bedroom Apartment Near Downtown/Longwood,60155656,Jc & Cm,Roxbury,42.31977,-71.09202,Private room,72.0,60,114,2024-09-02,1.32,1,269,2,2024-12-20,Q2,4.276666119016055,Budget,0.736986301369863,True,2,True,162.97,128.0,700,-55.820089587040556,False,False,True
21624391,"Clean, spacious condo just steps from the MBTA",202410,Erin,Brighton,42.34351,-71.15211,Entire home/apt,307.0,2,163,2024-11-11,2.0,1,241,9,2024-12-20,Q2,5.726847747587197,Expensive,0.6602739726027397,True,2,True,161.32,132.0,532,90.30498388296554,True,False,False
21679902,"Back Bay studio- Close to Northeastern, colleges..",155595193,Michelle,Back Bay,42.35144,-71.08725,Entire home/apt,130.0,32,5,2024-08-07,0.06,9,308,1,2024-12-20,Q2,4.867534450455582,Moderate,0.8438356164383561,True,2,True,273.15,224.0,639,-52.40710232472999,True,False,False
21701419,"Private High-Rise, River-View Bedroom Near MGH",6574212,Jim,West End,42.36441,-71.0686,Private room,89.0,29,59,2024-08-25,0.68,3,348,7,2024-12-20,Q2,4.48863636973214,Budget,0.9534246575342465,True,2,True,209.86,206.0,100,-57.59077480224912,False,False,True
21769647,Angela’s Comfy 1BR,158218784,Angela,Dorchester,42.29286,-71.07486,Private room,165.0,4,285,2024-10-30,3.33,1,164,15,2024-12-20,Q2,5.10594547390058,Comfort,0.44931506849315067,False,2,True,118.56,91.0,1084,39.17004048582996,False,False,True
21779767,BACK BAY ONE BEDROOM ON COMMONWEALTH AVE-MONTHLY,155595193,Michelle,Back Bay,42.35078,-71.08389,Entire home/apt,99.0,32,1,2018-08-31,0.01,9,330,0,2024-12-20,Q2,4.59511985013459,Budget,0.9041095890410958,True,2,True,273.15,224.0,639,-63.75617792421746,True,False,False
21799918,Large apartment for up to 8 ppl/1st floor,127718668,Muny,Dorchester,42.31345,-71.05631,Entire home/apt,104.0,1,51,2024-12-09,0.6,4,233,18,2024-12-20,Q2,4.6443908991413725,Moderate,0.6383561643835617,True,2,True,118.56,91.0,1084,-12.280701754385968,True,False,False
21800425,Large apartment for up to 8 ppl/2nd floor,127718668,Muny,Dorchester,42.31345,-71.05631,Entire home/apt,91.0,1,41,2024-12-17,0.48,4,251,21,2024-12-20,Q2,4.51085950651685,Budget,0.6876712328767123,True,2,True,118.56,91.0,1084,-23.24561403508772,True,False,False
21802497,Large apartment for up to 8 ppl/3rd floor,127718668,Muny,Dorchester,42.31345,-71.05631,Entire home/apt,101.0,1,71,2024-12-02,0.84,4,271,24,2024-12-20,Q2,4.61512051684126,Moderate,0.7424657534246575,True,2,True,118.56,91.0,1084,-14.811066126855602,True,False,False
21897391,Beautiful Back Bay Duplex rental,392021,Karen,Back Bay,42.34956359863281,-71.08756256103516,Entire home/apt,1150.0,4,11,2024-06-21,0.14,1,333,2,2024-12-20,Q2,7.047517221357296,Luxury,0.9123287671232877,True,2,True,273.15,224.0,639,321.0140948196962,True,False,False
21925988,Comfy room 3 min to T stop-easy access to Boston,21745230,Jurek,Charlestown,42.38356,-71.07874,Private room,69.0,29,19,2024-10-01,0.22,12,107,2,2024-12-20,Q2,4.23410650459726,Budget,0.29315068493150687,False,2,True,313.87,209.0,188,-78.01637620670978,False,False,True
22013980,Now avail. Jamaica Pd and Arboretum 20 min Boston,160750677,Phyllis,Jamaica Plain,42.30595016479492,-71.12496185302734,Entire home/apt,209.0,3,146,2024-11-13,1.83,1,352,28,2024-12-20,Q2,5.342334251964811,Expensive,0.9643835616438357,True,2,True,210.5,156.5,392,-0.7125890736342043,True,False,False
22099733,"★ Chic, Clean & Large ★ Professionally Cleaned! ★",69587,Boris & Susan,East Boston,42.38041,-71.03189,Private room,54.0,1,732,2024-12-02,8.64,8,356,90,2024-12-20,Q2,3.9889840465642745,Budget,0.9753424657534246,True,2,True,164.36,135.0,412,-67.14529082501825,False,False,True
22267104,Boston’s History Gem: One by Land Suite,52881930,Bill And Maureen,South Boston,42.33451,-71.02731,Entire home/apt,145.0,2,494,2024-12-01,5.9,3,130,65,2024-12-20,Q2,4.976733742420574,Moderate,0.3561643835616438,False,2,True,263.12,209.0,396,-44.89206445728185,True,False,False
22327141,"★ Spacious, Modern & Comfy★Professionally Cleaned!",69587,Boris & Susan,East Boston,42.37874,-71.03119,Private room,55.0,1,751,2024-12-09,8.84,8,358,119,2024-12-20,Q2,4.007333185232471,Budget,0.9808219178082191,True,2,True,164.36,135.0,412,-66.53687028474081,False,False,True
22651814,Comfy Den w/ Bath in Rozzie - females only,15396970,Linda,Roslindale,42.28497,-71.13567,Private room,68.0,2,60,2024-11-10,0.74,2,139,25,2024-12-20,Q2,4.219507705176107,Budget,0.38082191780821917,False,2,True,134.0,110.0,236,-49.25373134328358,False,False,True
22714438,Stunning South End Loft! Walk to Restaurants,37327467,Melissa,South End,42.34167,-71.07539,Entire home/apt,182.0,29,98,2024-05-26,1.19,1,179,1,2024-12-20,Q2,5.204006687076795,Comfort,0.4904109589041096,False,2,True,261.17,204.0,585,-30.313588850174224,True,False,False
22768569,1 spacious bedroom in a new house/Condo in Boston,27477868,Natasha,Roslindale,42.28788,-71.11953,Private room,70.0,91,0,,,1,90,0,2024-12-20,Q2,4.248495242049359,Budget,0.2465753424657534,False,2,True,134.0,110.0,236,-47.76119402985074,False,False,True
22840213,The Harvard Room conveniently near BC & Harvard,117861820,Kevin,Brighton,42.35972,-71.1417,Entire home/apt,92.0,2,326,2024-12-13,3.88,3,154,26,2024-12-20,Q2,4.5217885770490405,Budget,0.42191780821917807,False,2,True,161.32,132.0,532,-42.97049342920902,True,False,False
22886713,Boston College Room conveniently near Harvard & BC,117861820,Kevin,Brighton,42.35971,-71.14282,Entire home/apt,90.0,2,354,2024-11-18,4.21,3,123,34,2024-12-20,Q2,4.499809670330265,Budget,0.336986301369863,False,2,True,161.32,132.0,532,-44.21026531118274,True,False,False
22918412,Stylish garden level studio with a private patio,17266141,Ali,East Boston,42.37154,-71.03688,Entire home/apt,113.0,2,232,2024-12-17,6.86,1,195,78,2024-12-20,Q2,4.727387818712341,Moderate,0.5342465753424658,True,2,True,164.36,135.0,412,-31.24847894864931,True,False,False
23128943,"High-Rise, River Views, Doorman Condo by MGH/MEE",6574212,Jim,West End,42.36558532714844,-71.06755065917969,Private room,99.0,29,44,2024-10-28,0.53,3,349,3,2024-12-20,Q2,4.59511985013459,Budget,0.9561643835616438,True,2,True,209.86,206.0,100,-52.82569331935576,False,False,True
23166408,Luxury 2BR Penthouse in heart of Boston North End,9785157,Patty,North End,42.36525,-71.05702,Entire home/apt,200.0,30,4,2020-12-23,0.05,1,178,0,2024-12-20,Q2,5.298317366548036,Comfort,0.4876712328767123,False,2,True,289.53,226.5,176,-30.92252961696542,True,False,False
23171291,"Comfortable queen bed, high ceiling Room.",67103816,Firlian,Roxbury,42.31793,-71.09182,Private room,45.0,31,14,2024-08-31,0.18,10,361,2,2024-12-20,Q2,3.8066624897703196,,0.989041095890411,True,2,True,162.97,128.0,700,-72.38755599190036,False,False,True
23183205,Back Bay Apt on Marlborough St-90 day min rental,38997,Michelle,Back Bay,42.34942,-71.08831,Entire home/apt,113.0,91,0,,,13,362,0,2024-12-20,Q2,4.727387818712341,Moderate,0.9917808219178083,True,2,True,273.15,224.0,639,-58.63078894380377,True,False,False
23252361,Large 1-Bed. Condo in the Heart of the North End,173057387,Tim,North End,42.36551,-71.05513,Entire home/apt,345.0,2,306,2024-12-09,3.74,1,307,56,2024-12-20,Q2,5.84354441703136,Expensive,0.8410958904109589,True,2,True,289.53,226.5,176,19.15863641073465,True,False,False
23258400,Boston - Logan Intl Airport I,129278480,Jay,East Boston,42.38856,-71.00168,Private room,50.0,91,3,2022-12-22,0.04,4,358,0,2024-12-20,Q2,3.912023005428146,,0.9808219178082191,True,2,True,164.36,135.0,412,-69.57897298612802,False,False,True
23287236,Lrge 2 Bed/Bath by MGH Fast Wifi 100 mbps Best Loc,20079643,Alexander K,West End,42.36534,-71.06733,Entire home/apt,299.0,60,11,2024-07-06,0.15,11,322,2,2024-12-20,Q2,5.700443573390687,Expensive,0.8821917808219178,True,2,True,209.86,206.0,100,42.475936338511374,True,False,False
23289684,Large 1BD Apt by MGH Fast WI-FI Quite Safe BST LOC,20079643,Alexander K,West End,42.36362,-71.07038,Entire home/apt,215.0,75,16,2024-11-16,0.21,11,365,3,2024-12-20,Q2,5.3706380281276624,Expensive,1.0,True,2,True,209.86,206.0,100,2.449251882207179,True,False,False
23316169,Charming Boston Condo - 5 Stars & Superhost!,129108155,Yusuf,Roxbury,42.33031,-71.09377,Entire home/apt,119.0,91,54,2023-09-01,0.7,1,216,0,2024-12-20,Q2,4.77912349311153,Moderate,0.5917808219178082,True,2,True,162.97,128.0,700,-26.98042584524759,True,False,False
23487191,Fort Hill Top - 1Fr - Guest Rm Jamaica Plain/Roxb,8513158,Kevin,Roxbury,42.32564,-71.09406,Private room,48.0,45,22,2024-10-05,0.28,3,233,3,2024-12-20,Q2,3.871201010907891,,0.6383561643835617,True,2,True,162.97,128.0,700,-70.54672639136037,False,False,True
23592161,"Cozy, Modern & Central 1 bed close to waterfront.",40132620,Dr. Robert,North End,42.36595,-71.05406,Entire home/apt,229.0,12,149,2024-10-20,1.84,1,332,5,2024-12-20,Q2,5.43372200355424,Expensive,0.9095890410958904,True,2,True,289.53,226.5,176,-20.90629641142541,True,False,False
23761996,"2Bed/2Bath, Modern Bldg  Across MGH W/D In Suite",20079643,Alexander K,West End,42.36456,-71.06923,Entire home/apt,299.0,75,17,2024-12-04,0.25,11,365,1,2024-12-20,Q2,5.700443573390687,Expensive,1.0,True,2,True,209.86,206.0,100,42.475936338511374,True,False,False
23800657,Luxurious Back Bay Studio,34124402,Ella,Back Bay,42.35385,-71.07447,Entire home/apt,144.0,29,64,2024-12-05,0.78,1,302,4,2024-12-20,Q2,4.969813299576001,Moderate,0.8273972602739726,True,2,True,273.15,224.0,639,-47.28171334431631,True,False,False
23805314,The Red Door Carriage House,12369993,David,West Roxbury,42.28996,-71.1459,Entire home/apt,256.0,3,262,2024-11-24,3.21,1,276,38,2024-12-20,Q2,5.545177444479562,Expensive,0.7561643835616438,True,2,True,195.94,107.0,180,30.65224048178014,True,False,False
23841523,Lrge 1 BR Apt | Water View | Fast WiFi | Best Loc.,20079643,Alexander K,West End,42.36563,-71.06834,Entire home/apt,215.0,75,12,2024-09-25,0.15,11,358,2,2024-12-20,Q2,5.3706380281276624,Expensive,0.9808219178082191,True,2,True,209.86,206.0,100,2.449251882207179,True,False,False
23947734,Short Walk to T!,16186589,Marie,Dorchester,42.28787,-71.06662,Private room,50.0,30,0,,,27,337,0,2024-12-20,Q2,3.912023005428146,,0.9232876712328767,True,2,True,118.56,91.0,1084,-57.827260458839405,False,False,True
